char,division,code,division_tw,code_tw,region
妶,女亠幺,CANa,,,GBK
妷,女丿夫,CGOf,,,GBK
妸,女丁口,CJLv,,,GBK
妺,女末,CFmⓝ,,,GBK
妼,女心丿,CRGp,,,GBK
妽,女申,CDsⓝ,,,GBK
妿,力口女,SLCn,,,GBK
姀,女禾,CMhⓝ,,,GBK
姁,女勹口,CWLv,,,GBK
姂,女丿之,CGOz,,,GBK
姃,女一止,CFPi,,,GBK
姄,女巳七,COXi,,,GBK
姅,女丷,CQAk,,,GBK
姇,亻寸女,EHCn,,,GBK
姈,女人丶マ,CRKB,女人一マ,CRFB,GBK
姉,女一巾,CFUj,女亠巾,CAUj,GBK
姌,女冂土,CCHt,,,GBK
姍,女冊,CCeⓝ,,,GBK
姎,女冂大,CCOd,,,GBK
姏,女卄二,CSIr,,,GBK
姕,止匕女,PNCn,,,GBK
姖,女匚コ,CHBo,,,GBK
姙,女亻壬,CEMr,,,GBK
姛,女冂一口,CCFL,,,GBK
姞,女士口,CHLv,,,GBK
姟,女亥,CThⓝ,,,GBK
姠,女向,CDxⓝ,,,GBK
姡,女舌,CLsⓝ,,,GBK
姢,女厶月,CNWy,,,GBK
姤,女⺁一口,CDFL,,,GBK
姦,女女女,CCCn,,,GBK
姧,女女干,CCNg,,,GBK
姩,女𠂉ヰ,CGAk,,,GBK
姪,女至,CDzⓝ,,,GBK
姫,女臣,CHeⓝ,,,GBK
姭,力力力女,SSSC,,,GBK
姮,女一日一,CFJF,,,GBK
姯,女小兀,CILw,,,GBK
姰,女勹日,CWJr,,,GBK
姱,女大一丂,COFH,,,GBK
姲,女宀女,CICn,,,GBK
姳,女夕口,CXLv,,,GBK
姴,一夕刂女,FXMC,,,GBK
姵,女几一巾,CEFU,,,GBK
姶,女合,CRhⓝ,,,GBK
姷,女月,CEWy,,,GBK
姸,女干干,CNNg,,,GBK
姺,女⺧儿,CPWr,,,GBK
姼,女夕夕,CXXx,,,GBK
姽,女⺈厂㔾,CXVA,,,GBK
姾,女人王,CRJw,女入王,CKJw,GBK
娀,女戈,CKEz,,,GBK
娂,女龷八,CSKa,,,GBK
娊,女見,CJjⓝ,,,GBK
娋,女小月,CIWy,,,GBK
娍,女戊乛,CKYi,,,GBK
娎,扌斤女,FDCn,,,GBK
娏,女尤彡,CFCp,,,GBK
娐,女爪子,CUKz,,,GBK
娒,女𠂉母,CGEm,,,GBK
娔,女古儿,CJWr,,,GBK
娕,女木口,CALv,,,GBK
娖,女足,CPzⓝ,,,GBK
娗,女壬廴,CMGy,,,GBK
娙,女一巛工,CFLP,,,GBK
娚,女田力,CVSl,,,GBK
娛,女口㇉大,CLEO,,,GBK
娝,女不口,CGLv,,,GBK
娞,女爪女,CUCn,,,GBK
娡,女士心,CHRi,,,GBK
娢,女人丶口,CRKL,女人一口,CRFL,GBK
娤,爿士女,DHCn,,,GBK
娦,女斤一八,CDFK,,,GBK
娧,女丷口儿,CQLW,女八口儿,CKLW,GBK
娨,女日干,CJNg,,,GBK
娪,女一口,CFBL,,,GBK
娫,女丿止廴,CGPG,,,GBK
娬,女一弋止,CFKP,,,GBK
娭,女厶矢,CNJi,,,GBK
娮,女言,CByⓝ,,,GBK
娯,女口㇉八,CLEK,,,GBK
娰,女亻乚人,CEER,,,GBK
娳,女禾刂,CMMd,,,GBK
娵,女耳又,CLBo,,,GBK
娷,女千龷一,CMSF,女千艹二,CMSI,GBK
娸,女其,CUqⓝ,,,GBK
娹,女弓亠幺,CBAN,,,GBK
娺,女又又又,CBBB,,,GBK
娻,女木日,CAJr,,,GBK
娽,女彐水,CBNs,女彑水,CENs,GBK
娾,女厂土土,CVHH,,,GBK
娿,阝丁口女,PJLC,,,GBK
婁,口十口女,LGLC,,,GBK
婂,女白巾,CDUj,,,GBK
婃,女宀示,CIJs,,,GBK
婄,女立口,CKLv,,,GBK
婅,女勹米,CWQm,,,GBK
婇,女爪木,CUAm,,,GBK
婈,女土八夊,CHKT,女土儿夊,CHWT,GBK
婋,女虎,CUhⓝ,,,GBK
婌,女上小又,CJIB,,,GBK
婍,女大丁口,COJL,,,GBK
婎,女隹,CEhⓝ,,,GBK
婏,女⺈口丶,CXLK,,,GBK
婐,女日木,CJAm,,,GBK
婑,女禾女,CMCn,,,GBK
婒,女火火,CIIh,,,GBK
婓,非女,UCnⓕ,,,GBK
婔,女非,CUfⓝ,,,GBK
婖,女一大丶,CFOK,,,GBK
婗,女臼儿,CDWr,,,GBK
婘,女丷夫㔾,CQOA,,,GBK
婙,女⺈彐亅,CXBY,女爪彐亅,CUBY,GBK
婛,女小,CAIv,,,GBK
婜,臣又女,HBCn,,,GBK
婝,女宀一龰,CIFP,,,GBK
婞,女土䒑十,CHQG,,,GBK
婟,女囗古,CWJg,,,GBK
婠,女宀尸コ,CIBB,,,GBK
婡,女來,CAlⓝ,,,GBK
婣,女片爿一,CDDF,,,GBK
婤,女土口,CWHL,,,GBK
婥,女卜早,CUJz,,,GBK
婦,女彐冖巾,CBXU,,,GBK
婨,女人一冊,CRFC,,,GBK
婩,女山厂干,CUVN,,,GBK
婫,女日匕匕,CJNN,,,GBK
婬,女爪壬,CUMr,,,GBK
婭,女一,CFKa,,,GBK
婮,女尸古,CBJg,,,GBK
婯,一一女,FCFC,,,GBK
婰,女冂龷八,CCSK,,,GBK
婱,弓亠幺女,BANC,,,GBK
婲,女艹亻匕,CSEN,,,GBK
婳,女一田凵,CFVW,,,GBK
婸,女日一,CJFC,,,GBK
婹,女西女,CPCn,,,GBK
婻,女十冂十,CGCG,,,GBK
婼,女艹口,CSEL,,,GBK
婽,女尸二又,CBIB,,,GBK
婾,女入一巜,CKFL,女人一巜,CRFL,GBK
媀,女禺,CVyⓝ,,,GBK
媁,女韋,CBwⓝ,,,GBK
媂,女亠丷巾,CAQU,,,GBK
媃,女予丿木,CKGA,,,GBK
媄,女羊大,CQOd,,,GBK
媅,女其乚,CUEi,,,GBK
媆,女而大,CSOd,,,GBK
媇,女立木,CKAm,,,GBK
媈,女冖車,CXDc,,,GBK
媉,女尸至,CBDz,,,GBK
媊,女䒑月刂,CQWM,,,GBK
媋,女𡗗日,COJr,,,GBK
媌,女艹田,CSVt,,,GBK
媍,女⺈貝,CXJb,,,GBK
媎,女耂日,CHJr,,,GBK
媏,女山而,CUSr,,,GBK
媐,臣巳女,HOCn,,,GBK
媑,女千里,CMVl,,,GBK
媓,女白王,CDJw,,,GBK
媔,女面,CSmⓝ,,,GBK
媕,女合卄,CRSo,,,GBK
媖,女艹冂大,CSCO,,,GBK
媗,女宀一一,CIFF,,,GBK
媘,女匕匕白,CNND,,,GBK
媙,女戊一女,CKFC,,,GBK
媜,女卜貝,CUJb,,,GBK
媝,禾火女,MICn,,,GBK
媞,女日一龰,CJFP,,,GBK
媟,女世木,CSAm,,,GBK
媠,女工月,CEPW,,,GBK
媡,女木囗丷,CAWQ,,,GBK
媢,女冂二目,CCIJ,,,GBK
媣,女氵九木,CNRA,,,GBK
媤,女田心,CVRi,,,GBK
媥,女户冊,CHCe,女戶冊,CDCe,GBK
媦,女田月,CVWy,,,GBK
媧,女咼,CRkⓝ,,,GBK
媨,女丷酉,CQPy,,,GBK
媩,女古月,CJWy,,,GBK
媫,女卜彐龰,CUBP,,,GBK
媬,女亻口木,CELA,,,GBK
媭,彡丆贝女,CVCC,,,GBK
媮,女人一刂,CRFM,,,GBK
媯,女丶,CKGw,,,GBK
媰,女勹屮屮,CWWW,,,GBK
媱,女爪缶,CUJf,女月缶,CWJf,GBK
媴,女土口𧘇,CHLG,,,GBK
媶,女艹耳,CSLe,,,GBK
媷,女辰寸,CMHc,,,GBK
媹,女卯田,CKVt,,,GBK
媺,女山一夊,CUFT,女山兀夊,CULT,GBK
媻,舟殳女,UECn,,,GBK
媼,女囗人皿,CWRU,,,GBK
媽,女馬,CWmⓝ,,,GBK
媿,女鬼,CDgⓝ,,,GBK
嫀,女𡗗禾,COMh,,,GBK
嫃,女十且八,CGJK,,,GBK
嫄,女厂白小,CVDI,,,GBK
嫅,女羊工,CQPg,女羊丿工,CQGP,GBK
嫆,女穴人口,CIRL,,,GBK
嫇,女冖日八,CXJK,,,GBK
嫈,火火冖女,IIXC,,,GBK
嫊,女龶糸,CHOs,,,GBK
嫋,女弓冫冫,CBII,,,GBK
嫍,女爪臼,CUDi,,,GBK
嫎,女亠丷方,CAQT,,,GBK
嫏,女丶彐阝,CKBP,,,GBK
嫐,女田力女,CVSC,,,GBK
嫑,不西女,GPCn,,,GBK
嫓,女⺈冂匕,CXCN,,,GBK
嫕,女匚矢心,CHJR,,,GBK
嫗,女匚口口,CHLL,,,GBK
嫙,女方𠂉龰,CTGP,,,GBK
嫚,女日罒又,CJUB,女冂二又,CCIB,GBK
嫛,匚矢殳女,HJEC,,,GBK
嫝,女广彐水,CMBN,,,GBK
嫞,女广肀月,CMBW,,,GBK
嫟,女匚艹口,CHSL,,,GBK
嫢,夫見女,OJCn,,,GBK
嫤,女革二,CSIr,,,GBK
嫥,女寸,CDHc,,,GBK
嫧,女龶貝,CHJb,,,GBK
嫨,女廿口夫,CSLO,,,GBK
嫪,女习习彡,CVVC,,,GBK
嫬,女广廿灬,CMSI,,,GBK
嫭,女虍丿𬺰,CUGH,,,GBK
嫮,女雨一丂,CCFH,,,GBK
嫯,龶勹夊女,HWTC,士方夊女,HTTC,GBK
嫰,女木口欠,CALX,,,GBK
嫲,女麻,CMaⓝ,,,GBK
嫳,丷巾八女,QUKC,,,GBK
嫴,女古辛,CJKx,,,GBK
嫵,女𠂉卌灬,CGSI,,,GBK
嫶,女隹灬,CEIb,,,GBK
嫷,女阝月,CPEW,,,GBK
嫸,女羊䒑口,CQQL,,,GBK
嫹,女龷由八,CSDK,女廿一八,CSFK,GBK
嫺,女門月,CDWy,,,GBK
嫻,女門木,CDAm,,,GBK
嫼,女黑,CGhⓝ,,,GBK
嫽,女大丷小,COQI,,,GBK
嫾,女米夕ヰ,CQXA,,,GBK
嫿,女彐土一,CBHF,,,GBK
嬀,女爪,CUGw,,,GBK
嬁,女癶一䒑,CBFQ,,,GBK
嬂,女立戈日,CKKJ,,,GBK
嬃,彡丆貝女,CVJC,,,GBK
嬄,女士冖䒑,CHXQ,,,GBK
嬅,女艹一十,CSFG,女艹一,CSFA,GBK
嬆,女合习习,CRVV,,,GBK
嬇,女口丄貝,CLJJ,,,GBK
嬈,女土土兀,CHHL,,,GBK
嬊,廿口丬女,SLQC,,,GBK
嬋,女口口十,CLLG,,,GBK
嬌,女夭口口,CMLL,,,GBK
嬍,女山一夊,CUFT,,,GBK
嬎,女⺈口生,CXLP,,,GBK
嬏,女丿米田,CGQV,,,GBK
嬐,女僉,CRqⓝ,,,GBK
嬑,女立日心,CKJR,,,GBK
嬒,女人一日,CRFJ,,,GBK
嬓,女白方夊,CDTT,,,GBK
嬔,女⺈口生,CXLP,,,GBK
嬕,女罒土十,CUHG,,,GBK
嬘,女䒑豕辶,CQTO,,,GBK
嬙,女土人口,CHRL,,,GBK
嬚,女广䒑八,CMQK,,,GBK
嬛,女罒一𧘇,CUFG,,,GBK
嬜,立日欠女,KJXC,,,GBK
嬝,女亠𧘇,CDAG,,,GBK
嬞,女艹千里,CSMV,,,GBK
嬟,女羊丿戈,CQGK,,,GBK
嬠,女口口木,CLLA,,,GBK
嬡,女爪冖夊,CUXT,,,GBK
嬢,女亠八𧘇,CAKG,,,GBK
嬣,女宀心丁,CIRJ,,,GBK
嬤,女麻幺,CMNa,,,GBK
嬥,女习习隹,CVVE,,,GBK
嬦,女士乛寸,CHYH,,,GBK
嬧,女肀一皿,CBFU,,,GBK
嬨,女䒑幺心,CQNR,,,GBK
嬩,女臼丂八,CDHK,女丂丿八,CHGK,GBK
嬪,女宀一貝,CIFJ,,,GBK
嬫,女火火木,CIIA,,,GBK
嬬,女雨而,CCSr,,,GBK
嬭,女一八乂,CFKS,,,GBK
嬮,厂日月女,VJWC,,,GBK
嬯,女士口至,CHLD,,,GBK
嬰,貝貝女,JJCn,,,GBK
嬱,氵車斤女,NDDC,,,GBK
嬳,女艹隹又,CSEB,女卝隹又,CSEB,GBK
嬵,女糹白巾,CODU,,,GBK
嬶,女自田丌,CQVL,,,GBK
嬸,女宀丿田,CIGV,,,GBK
嬹,女臼冂八,CDCK,女冂一八,CCFK,GBK
嬺,女匚艹心,CHSR,,,GBK
嬻,女士罒貝,CHUJ,,,GBK
嬼,女卯金刂,CKTM,,,GBK
嬽,女罒丨大,CUUO,,,GBK
嬾,女木口貝,CALJ,,,GBK
嬿,女廿口灬,CSLI,,,GBK
孁,雨口口女,CLLC,,,GBK
孂,女竹艮皿,CGGU,,,GBK
孃,女𧘇,CASG,,,GBK
孄,女門木丷,CDAQ,,,GBK
孅,女人人一,CRRF,,,GBK
孆,女貝貝女,CJJC,,,GBK
孇,女隹隹又,CEEB,,,GBK
孈,女山隹口,CUEL,,,GBK
孉,女艹口隹,CSLE,女卝口隹,CSLE,GBK
孊,女麻非,CMUf,,,GBK
孋,女一鹿,CFCM,,,GBK
孌,言糹糹女,BOOC,,,GBK
孍,女口口夊,CLLT,,,GBK
孎,女尸水虫,CBNQ,,,GBK
孏,女艹門丷,CSDQ,,,GBK
孒,了一,KFiⓔ,,,GBK
孖,子子,KKzⓩ,,,GBK
孞,子心,KRiⓩ,,,GBK
孠,乛一口子,YFLK,,,GBK
孡,子厶口,KNLv,,,GBK
孧,幺力子,NSKz,,,GBK
孨,子子子,KKKz,,,GBK
孫,子丿糸,KGOs,,,GBK
孭,子貝,KJbⓩ,,,GBK
孮,子宀示,KIJs,,,GBK
孯,臣又子,HBKz,,,GBK
孲,子一,KFKa,,,GBK
孴,子子子日,KKKJ,,,GBK
孶,艹幺幺子,SNNK,,,GBK
孷,未夊厂子,FTVK,,,GBK
學,臼乂乂子,DSSK,乂乂臼子,SSDK,GBK
孹,尸口辛子,BLKK,,,GBK
孻,子肀一皿,KBFU,,,GBK
孼,屮𠂤辛子,WDKK,,,GBK
孾,子貝貝女,KJJC,,,GBK
孿,言糹糹子,BOOK,,,GBK
宂,宀几,IEjⓑ,宀儿,IWrⓑ,GBK
宆,宀弓,IBgⓑ,,,GBK
宊,宀犬,IHqⓑ,,,GBK
宍,宀亠八,IAKa,,,GBK
宎,宀夭,IMyⓑ,,,GBK
宐,宀夕一,IXFi,,,GBK
宑,宀二,IIKa,,,GBK
宒,宀毛,IMmⓑ,,,GBK
宔,宀丶王,IKJw,,,GBK
宖,宀弓厶,IBNa,,,GBK
実,宀𡗗,IOpⓑ,,,GBK
宧,宀臣,IHeⓑ,,,GBK
宨,宀儿冫二,IWII,,,GBK
宩,宀米,IQmⓑ,,,GBK
宬,宀戊乛,IKYi,,,GBK
宭,宀彐丿口,IBGL,,,GBK
宮,宀口,ILDx,,,GBK
宯,宀耂子,IHKz,,,GBK
宱,宀亻𠂉,IEGU,,,GBK
宲,宀口木,ILAm,,,GBK
宷,宀丿米,IGQm,,,GBK
宺,宀口丅儿,ILJW,,,GBK
宻,宀又丷山,IBQU,,,GBK
宼,宀一兀女,IFLC,,,GBK
寀,宀爪木,IUAm,,,GBK
寁,宀一彐龰,IFBP,,,GBK
寃,宀⺈口丶,IXLK,,,GBK
寈,宀龶月,IHWy,,,GBK
寉,宀隹,IEhⓑ,,,GBK
寊,宀卜貝,IUJb,,,GBK
寋,宀八㔾,ISKA,,,GBK
寍,宀心皿,IRUm,,,GBK
寎,宀爿一人,IDFR,,,GBK
寏,宀⺈冂大,IXCO,,,GBK
寑,宀亻彐又,IEBB,,,GBK
寔,宀日一龰,IJFP,,,GBK
寕,宀丆罒丁,IVUJ,,,GBK
寖,宀氵彐又,INBB,,,GBK
寗,宀心丿土,IRGH,,,GBK
寘,宀十且八,IGJK,,,GBK
寙,宀瓜瓜,IUUg,,,GBK
寚,宀王缶,IJJf,,,GBK
寛,宀艹見,ISJj,,,GBK
寜,宀心皿亅,IRUY,,,GBK
寠,宀口十女,ILGC,,,GBK
寢,宀爿彐又,IDBB,,,GBK
寣,宀爿言,IDBy,,,GBK
實,宀十貝,IEGJ,,,GBK
寧,宀心皿丁,IRUJ,,,GBK
審,宀丿米田,IGQV,,,GBK
寪,宀爪,IUGw,宀丶,IKGw,GBK
寫,宀臼勹灬,IDWI,,,GBK
寬,宀艹見丶,ISJK,宀卝見丶,ISJK,GBK
寭,宀心,IDRi,,,GBK
寯,宀隹,IECk,,,GBK
寱,宀爿自木,IDQA,,,GBK
寲,宀匕矢龰,INJP,,,GBK
寳,宀王⺈貝,IJXJ,,,GBK
寴,宀立木見,IKAJ,,,GBK
寵,宀立月,IKWU,,,GBK
寶,宀王缶貝,IJJJ,,,GBK
寷,宀山丰䒑,IUDQ,,,GBK
寽,爪寸,UHcⓩ,,,GBK
対,文寸,THcⓔ,,,GBK
尀,匚口寸,HLHc,,,GBK
専,一由寸,FDHc,,,GBK
尃,甫寸,NHcⓕ,,,GBK
尅,古儿寸,JWHc,,,GBK
將,爿月寸,DWHc,,,GBK
專,寸,DHcⓒ,,,GBK
尋,彐工口寸,BPLH,,,GBK
尌,壴寸,HHcⓩ,,,GBK
對,业羊寸,IQHc,,,GBK
導,䒑自辶寸,QQOH,,,GBK
尐,小乀,IKdⓥ,小乁,IYiⓥ,GBK
尒,人小,RIvⓔ,,,GBK
尓,𠂉小,GIvⓩ,,,GBK
尗,上小,JIvⓥ,,,GBK
尙,尚,Isⓢ,,,GBK
尛,小小小,IIIv,,,GBK
尞,大丷日小,OQJI,,,GBK
尟,日一龰丿,JFPG,,,GBK
尠,其乚小丿,UEIG,,,GBK
尡,小兀日匕,ILJN,,,GBK
尣,八儿,KWrⓐ,,,GBK
尦,八儿勹丶,KWWK,,,GBK
尨,尤彡,FCpⓞ,,,GBK
尩,八儿王,KWJw,,,GBK
尪,尢王,FJwⓞ,,,GBK
尫,兀王,LJwⓦ,,,GBK
尭,十卄兀,GSLw,,,GBK
尮,尢乃木,FGAm,,,GBK
尯,尢⺈厂㔾,FXVA,,,GBK
尰,尢千里,FMVl,,,GBK
尲,尢䒑彐八,FQBK,,,GBK
尳,尢骨,FRgⓞ,,,GBK
尵,尢口丄貝,FLJJ,,,GBK
尶,兀臣皿,LHGU,兀臣𠂉皿,LHGU,GBK
尷,尢臣皿,FHGU,尢臣𠂉皿,FHGU,GBK
屃,尸贝,BCbⓢ,,,GBK
屄,尸穴,BIxⓢ,,,GBK
屆,尸土凵,BHWk,,,GBK
屇,尸田,BVtⓢ,,,GBK
屌,尸口巾,BLUj,,,GBK
屍,尸一夕匕,BFXN,,,GBK
屒,尸辰,BMcⓢ,,,GBK
屓,尸貝,BJbⓢ,,,GBK
屔,斤一尸匕,DFBN,,,GBK
屖,尸辛,BKxⓢ,,,GBK
屗,尸毛寸,BMHc,,,GBK
屘,尸毛子,BMKz,,,GBK
屚,尸雨,BCyⓢ,,,GBK
屛,尸丿干干,BGNN,,,GBK
屜,尸彳世,BCSi,,,GBK
屝,尸非,BUfⓢ,,,GBK
屟,尸世木,BSAm,,,GBK
屢,尸口十女,BLGC,,,GBK
層,尸丷日日,BQJJ,,,GBK
屧,尸彳世木,BCSA,,,GBK
屨,尸彳口女,BCLC,,,GBK
屩,尸彳夭口,BCML,,,GBK
屪,尸宀大小,BIOI,,,GBK
屫,尸爿夭口,BDML,,,GBK
屬,尸水罒虫,BNUQ,,,GBK
屭,尸貝貝貝,BJJJ,,,GBK
屰,䒑屮,QWcⓚ,,,GBK
屲,丿山,GUsⓟ,,,GBK
屳,入山,KUsⓡ,,,GBK
屴,山力,USlⓢ,,,GBK
屵,山厂,UVhⓢ,,,GBK
屶,山刀,UMdⓢ,,,GBK
屷,山乃,UGnⓢ,,,GBK
屸,山工,UPgⓢ,,,GBK
屻,山刀丶,UMKd,,,GBK
屼,山兀,ULwⓢ,,,GBK
屽,山干,UNgⓢ,,,GBK
屾,山山,UUsⓢ,,,GBK
岀,山山,UUsⓢ,,,GBK
岃,山刀丶,UMKd,,,GBK
岄,山月,UWyⓢ,,,GBK
岅,山⺁又,UDBo,山厂又,UVBo,GBK
岆,山夭,UMyⓢ,,,GBK
岇,山卩,UKAj,,,GBK
岉,山勹,UWCp,,,GBK
岊,巴山,OUsⓑ,,,GBK
岋,山乃乀,UGKd,山丿乛又,UGYB,GBK
岎,山八刀,UKMd,,,GBK
岏,山一兀,UFLw,,,GBK
岒,山人丶乛,URKY,山人一乛,URFY,GBK
岓,山斤,UDjⓢ,,,GBK
岕,山人,URKa,,,GBK
岝,山𠂉,UGUb,,,GBK
岞,山𠂉,UGUb,,,GBK
岟,山冂大,UCOd,,,GBK
岠,山匚コ,UHBo,,,GBK
岡,冂䒑山,CQUs,,,GBK
岤,山穴,UIxⓢ,,,GBK
岥,山皮,UBpⓢ,,,GBK
岦,山立,UKlⓢ,,,GBK
岧,山刀口,UMLv,,,GBK
岨,山且,UJqⓢ,,,GBK
岪,山弓,UBKa,,,GBK
岮,山宀匕,UINb,,,GBK
岯,山不一,UGFi,,,GBK
岰,山幺力,UNSl,,,GBK
岲,山口儿,ULWr,,,GBK
岴,山斤一,UDFi,,,GBK
岶,山白,UDbⓢ,,,GBK
岹,山刀口,UMLv,,,GBK
岺,山人丶マ,URKB,山人一マ,URFB,GBK
岻,山七丶,UKXK,山七一,UKXF,GBK
岼,山干丷,UNQk,,,GBK
岾,山卜口,UULv,,,GBK
峀,山由,UDoⓢ,山田,UVtⓢ,GBK
峂,山夊⺀,UTIr,,,GBK
峃,⺍冖山,NXUs,,,GBK
峅,山厶卄,UNSo,,,GBK
峆,山合,URhⓢ,,,GBK
峇,山合,URhⓢ,,,GBK
峈,山夊口,UTLv,,,GBK
峉,山夊口,UTLv,,,GBK
峊,𠂤山,DUsⓓ,,,GBK
峌,山至,UDzⓢ,,,GBK
峍,山彐,UBAk,,,GBK
峎,山艮,UGgⓢ,,,GBK
峏,山而,USrⓢ,,,GBK
峐,山亥,UThⓢ,,,GBK
峑,山人王,URJw,山入王,UKJw,GBK
峓,山大弓,UOBg,,,GBK
峔,山耂匕,UHNb,,,GBK
峕,山亠日,UAJr,,,GBK
峖,山宀女,UICn,,,GBK
峗,山⺈厂㔾,UXVA,,,GBK
峘,山一日一,UFJF,,,GBK
峚,山大土,UOHt,,,GBK
峛,山一夕刂,UFXM,,,GBK
峜,山人止,URPi,,,GBK
峝,山冂一口,UCFL,,,GBK
峞,山⺈厂㔾,UXVA,,,GBK
峟,山月,UEWy,,,GBK
峠,山上下,UJJx,,,GBK
峢,山一夕刂,UFXM,,,GBK
峣,山七丿兀,UXGL,,,GBK
峧,山亠八乂,UAKS,,,GBK
峩,山丿扌戈,UGFK,,,GBK
峫,山牙阝,UHPf,,,GBK
峬,山甫,UNfⓢ,,,GBK
峮,山彐丿口,UBGL,,,GBK
峯,山夊丰,UTDf,,,GBK
峱,犭丑山,HBUs,,,GBK
峲,山禾刂,UMMd,,,GBK
峳,山亻丨夊,UEUT,,,GBK
峴,山見,UJjⓢ,,,GBK
峵,山宀厶,UIEN,,,GBK
島,山,DUsⓝ,,,GBK
峷,山辛,UKxⓢ,,,GBK
峸,山戊乛,UKYi,,,GBK
峹,人一木山,RFAU,,,GBK
峺,山一日乂,UFJS,,,GBK
峼,山⺧口,UPLv,,,GBK
峽,山大人人,UORR,,,GBK
峾,氵斤山,NDUs,,,GBK
峿,山一口,UFBL,,,GBK
崀,山丶艮,UKGg,,,GBK
崁,山土欠,UHXq,,,GBK
崄,山人一,URFN,,,GBK
崅,山⺈用,UXSy,山⺈土,UXWH,GBK
崈,宀示山,IJUs,,,GBK
崉,山水日,UNJr,,,GBK
崊,山木木,UAAm,,,GBK
崋,山一龷十,UFSG,山一艹,UFSA,GBK
崌,山尸古,UBJg,,,GBK
崍,山來,UAlⓢ,,,GBK
崏,山七日,UKXJ,,,GBK
崐,山日匕匕,UJNN,,,GBK
崑,山日匕匕,UJNN,,,GBK
崒,山亠人十,UARG,,,GBK
崓,山囗古,UWJg,,,GBK
崕,山厂土土,UVHH,,,GBK
崗,山冂䒑山,UCQU,,,GBK
崘,山人一冊,URFC,,,GBK
崙,山人一冊,URFC,,,GBK
崚,山土八夊,UHKT,山土儿夊,UHWT,GBK
崜,山千龷一,UMSF,山千艹二,UMSI,GBK
崝,山龶月,UHWy,,,GBK
崟,山金,UTjⓢ,,,GBK
崠,山木日,UAJr,,,GBK
崡,山乛水凵,UYNW,,,GBK
崢,山爪彐亅,UUBY,,,GBK
崣,山禾女,UMCn,,,GBK
崥,山十,UDGi,,,GBK
崨,山一彐龰,UFBP,,,GBK
崪,山亠人十,UARG,,,GBK
崫,山尸屮凵,UBWW,,,GBK
崬,山木日,UAJr,,,GBK
崯,山金,UTjⓢ,,,GBK
崰,山巛田,ULVt,,,GBK
崱,山貝刂,UJMd,,,GBK
崲,山白王,UDJw,,,GBK
崳,山人一刂,URFM,,,GBK
崵,山日一,UJFC,,,GBK
崶,山土土寸,UHHH,,,GBK
崷,山丷酉,UQPy,,,GBK
崸,山丆貝,UVJb,,,GBK
崹,山亠丷巾,UAQU,,,GBK
崺,山方𠂉也,UTGO,,,GBK
崻,山彳土寸,UCHH,山彳士寸,UCHH,GBK
崼,山日一龰,UJFP,,,GBK
崿,山口口丂,ULLH,,,GBK
嵀,山木丶王,UAKJ,,,GBK
嵁,山其乚,UUEi,,,GBK
嵂,山彳彐,UCBA,,,GBK
嵃,山立丿彡,UKGC,山文厂彡,UTVC,GBK
嵄,山羊大,UQOd,,,GBK
嵅,山戊一口,UKFL,,,GBK
嵆,禾尤山,MFUs,,,GBK
嵈,山爪干又,UUNB,,,GBK
嵉,山丁,UAJd,,,GBK
嵍,予丿夊山,KGTU,,,GBK
嵎,山禺,UVyⓢ,,,GBK
嵏,山乂凵夊,USWT,,,GBK
嵐,山風,UEfⓢ,,,GBK
嵑,山日勹乚,UJWE,,,GBK
嵒,口口口山,LLLU,,,GBK
嵓,山口口口,ULLL,,,GBK
嵔,山田,UVMc,,,GBK
嵕,山乂凵夊,USWT,,,GBK
嵖,山木日一,UAJF,,,GBK
嵗,山戊一小,UKFI,,,GBK
嵙,山禾⺀十,UMIG,,,GBK
嵚,山钅欠,UOXq,,,GBK
嵜,山立口亅,UKLY,,,GBK
嵞,人一木山,RFAU,,,GBK
嵟,山厂隹,UVEh,,,GBK
嵠,山爪幺大,UUNO,,,GBK
嵡,山八厶习,UKNV,,,GBK
嵢,山人丶口,URKL,山人一口,URFL,GBK
嵣,山广肀口,UMBL,,,GBK
嵤,火火冖山,IIXU,,,GBK
嵥,山夕ヰ木,UXAA,,,GBK
嵦,山山一䒑,UUFQ,,,GBK
嵧,山卯田,UKVt,,,GBK
嵨,山烏,UDwⓢ,,,GBK
嵪,山高,UAgⓢ,,,GBK
嵭,山亠丷方,UAQT,,,GBK
嵮,山十且八,UGJK,山十目八,UGJK,GBK
嵰,山䒑彐八,UQBK,,,GBK
嵱,山穴人口,UIRL,,,GBK
嵲,山自木,UQAm,,,GBK
嵳,山羊工,UQPg,山羊丿工,UQGP,GBK
嵵,山日土寸,UJHH,山日士寸,UJHH,GBK
嵶,山弓冫冫,UBII,,,GBK
嵷,山彳人龰,UCRP,,,GBK
嵸,山彳人龰,UCRP,,,GBK
嵹,山弓口虫,UBLQ,山弓厶虫,UBNQ,GBK
嵺,山习习彡,UVVC,,,GBK
嵻,山广彐水,UMBN,,,GBK
嵼,山立丿生,UKGP,山文厂生,UTVP,GBK
嵽,山廿儿巾,USWU,,,GBK
嵾,山厶厶彡,UNNC,,,GBK
嵿,山丁丆貝,UJVJ,,,GBK
嶀,山雨一丂,UCFH,,,GBK
嶁,山口十女,ULGC,,,GBK
嶃,山車斤,UDDj,,,GBK
嶄,山車斤,UDDj,,,GBK
