char,division,code,division_tw,code_tw,region
麍,鹿亠厶,HRDE,,,CJK
麎,鹿辰,HLc,,,CJK
麏,鹿彐丿口,HVWK,,,CJK
麐,鹿文口,HEKv,,,CJK
麑,鹿臼儿,HIEe,,,CJK
麒,鹿其,HRq,,,CJK
麓,木木鹿,AAHl,,,CJK
麔,鹿夊卜口,HTUK,鹿夊人口,HTUK,CJK
麕,鹿囗禾,HBGh,,,CJK
麖,鹿小,HDIx,,,CJK
麗,一一鹿,FQFH,,,CJK
麘,鹿禾日,HGJr,,,CJK
麙,鹿戊一口,HKFK,,,CJK
麚,鹿尸二又,HTAD,,,CJK
麛,鹿弓耳,HJLe,,,CJK
麜,鹿覀木,HLAm,,,CJK
麝,鹿身寸,HUHc,,,CJK
麞,鹿立早,HWJz,,,CJK
麟,鹿米夕ヰ,HTYA,,,CJK
麠,鹿一田一,HFSF,,,CJK
麡,鹿亠丷二,HRLA,,,CJK
麢,鹿雨口口,HSKK,,,CJK
麣,鹿口口夊,HKKT,,,CJK
麤,鹿鹿鹿,HHHl,,,CJK
麥,來夊,CTp,,,CJK
麦,龶夊,HTp,,,CJK
麧,來夊𠂉乙,CTGO,,,CJK
麨,來夊小丿,CTIW,,,CJK
麩,來夊夫,CTMf,,,CJK
麪,來夊丅㇆,CTCO,,,CJK
麫,來夊丅㇉,CTCT,,,CJK
麬,來夊皮,CTGp,,,CJK
麭,來夊勹巳,CTIO,,,CJK
麮,來夊土厶,CTHD,,,CJK
麯,來夊冂龷,CTQD,,,CJK
麰,來夊厶牛,CTDP,,,CJK
麱,來夊甫,CTAf,,,CJK
麲,來夊見,CTGj,,,CJK
麳,來夊來,CTCl,,,CJK
麴,來夊勹米,CTIT,,,CJK
麵,來夊面,CTKm,,,CJK
麶,來夊文厶,CTED,,,CJK
麷,來夊山䒑,CTJL,,,CJK
麸,龶夊夫,HTMf,,,CJK
麹,龶夊勹米,HTIT,,,CJK
麺,龶夊面,HTKm,,,CJK
麻,麻,Vm,,,CJK
麼,麻幺,VJi,,,CJK
麽,麻丿厶,VWDm,,,CJK
麾,麻毛,VGm,,,CJK
麿,麻口口,VKKv,麻口,VKOv,CJK
黀,麻耳又,VLDi,,,CJK
黁,麻禾日,VGJr,,,CJK
黂,麻十廾貝,VRDL,,,CJK
黃,卄二由八,DAUM,卄二田八,DASM,CJK
黄,龷由八,DUMb,龷田八,DSMb,CJK
黅,龷由八乛,DUMO,卄二田乛,DASO,CJK
黆,龷由八儿,DUME,卄二田儿,DASE,CJK
黇,龷由八口,DUMK,卄二田口,DASK,CJK
黈,龷由八王,DUMY,卄二田王,DASY,CJK
黉,⺍冖龷八,IODM,,,CJK
黊,龷由八土,DUMH,卄二田土,DASH,CJK
黋,小兀龷八,IODM,小兀卄八,IODM,CJK
黌,臼乂乂八,ICCM,乂乂臼八,CCIM,CJK
黍,禾人水,GUNs,,,CJK
黎,禾勹丿水,GIWN,,,CJK
黏,禾人水口,GUNK,,,CJK
黐,禾人水厶,GUND,,,CJK
黑,黑,Xh,,,CJK
黒,里灬,EMb,,,CJK
黓,黑弋,XKi,,,CJK
黔,黑人丶乛,XUIO,黑人一乛,XUFO,CJK
黕,黑冖儿,XOEe,,,CJK
黖,黑匚儿,XTEe,,,CJK
黗,黑七凵,XGJk,,,CJK
默,黑犬,XQq,,,CJK
黙,里犬灬,EQMb,囗丷土灬,BLHM,CJK
黚,黑卄二,XDAe,,,CJK
黛,亻弋黑,EKXh,,,CJK
黜,黑屮凵,XJJk,,,CJK
黝,黑幺力,XJSl,,,CJK
點,黑卜口,XUKv,,,CJK
黟,黑夕夕,XYYx,,,CJK
黠,黑士口,XHKv,,,CJK
黡,厂犬黑,VQXh,,,CJK
黢,黑厶八夊,XDMT,黑厶儿夊,XDET,CJK
黣,黑𠂉母,XGQm,,,CJK
黤,黑大电,XMHd,,,CJK
黥,黑小,XDIx,,,CJK
黦,黑宀夕㔾,XIYE,,,CJK
黧,禾勹丿黑,GIWX,,,CJK
黨,尚黑,GXh,,,CJK
黩,黑十乛大,XROM,,,CJK
黪,黑厶大彡,XDMW,,,CJK
黫,黑覀土,XLHt,黑西土,XLHt,CJK
黬,黑戊一口,XKFK,,,CJK
黭,黑合廾,XSDn,,,CJK
黮,黑其乚,XRTi,,,CJK
黯,黑立日,XWJr,,,CJK
黰,黑十八,XREM,,,CJK
黱,月丷夫黑,YLMX,,,CJK
黲,黑厶厶彡,XDDW,,,CJK
黳,匚矢殳黑,TMSX,,,CJK
黴,一黑,WFXh,,,CJK
黵,黑⺈厂言,XOVR,,,CJK
黶,厂日月黑,VJYX,,,CJK
黷,黑士罒貝,XHXL,,,CJK
黸,黑虍田皿,XTSX,,,CJK
黹,业丷巾八,VLRM,业丨八八,VLMM,CJK
黺,业丷巾刀,VLRJ,业丨八刀,VLMJ,CJK
黻,业丷巾丶,VLRI,业丨八丶,VLMI,CJK
黼,业丷巾甫,VLRA,业丨八甫,VLMA,CJK
黽,黽,Hm,,,CJK
黾,口电,KHd,,,CJK
黿,一兀黽,FOHm,,,CJK
鼀,土八黽,HMHm,土儿黽,HEHm,CJK
鼁,土厶黽,HDHm,,,CJK
鼂,日一黽,JFHm,,,CJK
鼃,土土黽,HHHm,,,CJK
鼄,牛八黽,PMHm,,,CJK
鼅,矢口黽,MKHm,,,CJK
鼆,冖日亠黽,OJRH,,,CJK
鼇,龶勹夊黽,HITH,士方夊黽,HITH,CJK
鼈,丷巾八黽,LRMH,,,CJK
鼉,口口田黽,KKSH,,,CJK
鼊,尸口辛黽,TKJH,,,CJK
鼋,一兀口电,FOKH,,,CJK
鼌,日一口电,JFKH,,,CJK
鼍,口口田电,KKSH,,,CJK
鼎,目爿片,STTp,,,CJK
鼏,冖目爿片,OSTT,,,CJK
鼐,乃目爿片,RSTT,,,CJK
鼑,卜目爿片,USTT,,,CJK
鼒,丿目片,EWST,,,CJK
鼓,壴十又,VRDi,,,CJK
鼔,壴卜又,VUDi,,,CJK
鼕,壴十又⺀,VRDA,,,CJK
鼖,十廾壴又,RDVD,,,CJK
鼗,儿冫又,EAAD,,,CJK
鼘,壴十又一,VRDF,,,CJK
鼙,壴十又十,VRDR,,,CJK
鼚,壴十又長,VRDM,,,CJK
鼛,壴十又口,VRDK,,,CJK
鼜,壴十又虫,VRDI,,,CJK
鼝,氵片爿又,NTTD,,,CJK
鼞,壴十又土,VRDH,,,CJK
鼟,壴十又䒑,VRDL,,,CJK
鼠,臼,ILv,,,CJK
鼡,⺍几,ISAk,,,CJK
鼢,臼八刀,ILMJ,,,CJK
鼣,臼犬,ILQq,,,CJK
鼤,臼文,ILEw,,,CJK
鼥,臼丶,ILXI,,,CJK
鼦,臼刀口,ILJK,,,CJK
鼧,臼宀匕,ILIB,,,CJK
鼨,臼夊⺀,ILTA,,,CJK
鼩,臼勹口,ILIK,,,CJK
鼪,臼生,ILPs,,,CJK
鼫,臼石,ILQs,,,CJK
鼬,臼由,ILUi,,,CJK
鼭,臼土寸,ILHH,臼士寸,ILHH,CJK
鼮,臼壬廴,ILNG,,,CJK
鼯,臼一口,ILFK,,,CJK
鼰,臼貝,ILLb,,,CJK
鼱,臼龶月,ILHY,,,CJK
鼲,臼冖車,ILOX,,,CJK
鼳,臼目犬,ILSQ,,,CJK
鼴,臼匚女,ILTW,,,CJK
鼵,臼穴犬,ILBQ,,,CJK
鼶,臼⺁虎,ILHT,,,CJK
鼷,臼爫大,ILVM,,,CJK
鼸,臼䒑八,ILLM,,,CJK
鼹,臼日女,ILJW,,,CJK
鼺,臼田田,ILSS,,,CJK
鼻,自田丌,CSOj,,,CJK
鼼,自田丌丩,CSOJ,,,CJK
鼽,自田丌九,CSOF,,,CJK
鼾,自田丌干,CSOA,,,CJK
鼿,自田丌兀,CSOO,,,CJK
齀,自田丌瓦,CSON,,,CJK
齁,自田丌口,CSOK,,,CJK
齂,自田丌隶,CSOG,,,CJK
齃,自田丌乚,CSOT,,,CJK
齄,自田丌一,CSOF,自田丌且,CSOE,CJK
齅,自田丌犬,CSOQ,,,CJK
齆,自田丌巴,CSOO,,,CJK
齇,自田丌且,CSOE,,,CJK
齈,自田丌辰,CSOL,,,CJK
齉,自田丌𧘇,CSOS,,,CJK
齊,亠丷丨二,RLLA,,,CJK
齋,亠丷丨示,RLLC,,,CJK
齌,亠丷丨火,RLLM,,,CJK
齍,亠丷丨皿,RLLX,,,CJK
齎,亠丷丨貝,RLLL,,,CJK
齏,亠丷丨一,RLLF,,,CJK
齐,文,ERj,,,CJK
齑,文非一,ERFF,文三一,ERYF,CJK
齒,齒,Nc,,,CJK
齓,齒乚,NTi,,,CJK
齔,齒匕,NBb,,,CJK
齕,齒𠂉乙,NGOi,,,CJK
齖,齒牙,NXi,,,CJK
齗,齒斤,NLj,,,CJK
齘,齒人,NURj,,,CJK
齙,齒勹巳,NIOs,,,CJK
齚,齒𠂉,NGUb,,,CJK
齛,齒世,NLs,,,CJK
齜,齒止匕,NNBb,,,CJK
齝,齒厶口,NDKv,,,CJK
齞,齒口八,NKMb,,,CJK
齟,齒且,NEq,,,CJK
齠,齒刀口,NJKv,,,CJK
齡,齒人丶マ,NUID,齒人一マ,NUFD,CJK
齢,止米凵マ,NTJD,,,CJK
齣,齒勹口,NIKv,,,CJK
齤,丷夫齒,LMNc,,,CJK
齥,齒电丿,NHWp,,,CJK
齦,齒艮,NIg,,,CJK
齧,丰刀齒,QJNc,,,CJK
齨,齒臼,NIj,,,CJK
齩,齒亠八乂,NRMC,,,CJK
齪,齒足,NXz,,,CJK
齫,齒囗木,NBAm,,,CJK
齬,齒一口,NFAK,,,CJK
齭,齒戶斤,NWLj,,,CJK
齮,齒大丁口,NMCK,,,CJK
齯,齒臼儿,NIEe,,,CJK
齰,齒龷日,NDJr,,,CJK
齱,齒耳又,NLDi,,,CJK
齲,齒丿口,NWKO,,,CJK
齳,齒冖車,NOXc,,,CJK
齴,齒立丿彡,NWWW,齒文厂彡,NEVW,CJK
齵,齒禺,NVv,,,CJK
齶,齒口口丂,NKKS,,,CJK
齷,齒尸至,NTUz,,,CJK
齸,齒䒑八皿,NLMX,,,CJK
齹,羊工齒,MNNc,,,CJK
齺,齒勹屮屮,NIJJ,,,CJK
齻,齒十八,NREM,,,CJK
齼,齒木木龰,NAAN,,,CJK
齽,齒木木示,NAAC,,,CJK
齾,虍一口齒,TFKN,,,CJK
齿,止人凵,NUJk,,,CJK
龀,止人凵匕,NUJB,,,CJK
龁,止人凵乙,NUJO,,,CJK
龂,止人凵斤,NUJL,,,CJK
龃,止人凵且,NUJE,,,CJK
龄,止人凵マ,NUJD,,,CJK
龅,止人凵巳,NUJO,,,CJK
龆,止人凵口,NUJK,,,CJK
龇,止人凵匕,NUJB,,,CJK
龈,止人凵艮,NUJI,,,CJK
龉,止人凵口,NUJK,,,CJK
龊,止人凵足,NUJX,,,CJK
龋,止人凵,NUJO,,,CJK
龌,止人凵至,NUJU,,,CJK
龍,立月,WYUb,,,CJK
龎,厂立月,VWYU,,,CJK
龏,立月廾,WYUD,,,CJK
龐,广立月,UWYU,,,CJK
龑,立月大,WYUM,,,CJK
龒,立月示,WYUC,,,CJK
龓,月立,XYWU,,,CJK
龔,立月八,WYUM,,,CJK
龕,合立月,SWYU,,,CJK
龖,立月,WYUU,,,CJK
龗,雨口口,SKKU,,,CJK
龘,立月,WYUU,,,CJK
龙,尤丿,QWp,,,CJK
龚,尤丿龷八,QWDM,,,CJK
龛,合尤丿,SQWp,,,CJK
龜,丿,WHm,⺈,OHm,CJK
龝,禾丿,GWHm,禾⺈,GOHm,CJK
龞,丷巾八,LRMH,,,CJK
龟,⺈电,OHd,,,CJK
龠,冊,SPc,,,CJK
龡,冊欠,SPHq,,,CJK
龢,冊禾,SPGh,,,CJK
龣,冊彐水,SPVN,冊彑水,SPQN,CJK
龤,冊匕白,SPBD,,,CJK
龥,冊丆貝,SPVL,,,CJK
龦,火尚巾,MGRj,,,CJK
龧,日日耂日,JJHJ,,,CJK
龨,匚隹,TOc,,,CJK
龩,艹革斤,DPLj,,,CJK
龪,走人,HUr,,,CJK
龫,車人干,XUAg,,,CJK
龬,金冂䒑亡,TQLU,,,CJK
龭,馬田龷八,CSDM,,,CJK
龮,馬习习八,CKKM,,,CJK
龯,金戊,TKw,,,CJK
龰,龰,Nz,,,CJK
龱,囗乂,BCi,,,CJK
龲,金广車,TUXc,,,CJK
龳,土儿土土,HEHH,,,CJK
龴,マ,Di,,,CJK
龵,龵,Ks,,,CJK
龶,龶,Hs,,,CJK
龷,龷,Dc,,,CJK
龸,龸,Gs,,,CJK
龹,丷夫,LMf,,,CJK
龺,十早,RJz,,,CJK
龻,言糹糹,RUUs,,,CJK
龼,土卜冖目,HUOS,,,CJK
龽,火魚,MOv,,,CJK
龾,皮勹米,GITm,,,CJK
龿,艹亻土土,DEHH,,,CJK
鿀,艹匚矢酉,DTML,,,CJK
鿁,言龷八,RDMb,,,CJK
鿂,車鳥,XQn,,,CJK
鿃,目大入入,SMII,,,CJK
鿄,氵刀丶木,NJIA,,,CJK
鿅,示雨人卩,CSUE,,,CJK
鿆,示又,CXDi,,,CJK
鿇,亻⺈彐亅,EOVO,,,CJK
鿈,彳尸乀,WTId,,,CJK
鿉,彳一,WFAw,,,CJK
鿊,艹氵止,DNNz,,,CJK
鿋,衤壴口,SVKv,,,CJK
鿌,氵亠日小,NRJI,,,CJK
鿍,土夊ヰ,HTAk,,,CJK
鿎,石大辶,QMUc,,,CJK
鿏,钅龶夊,VHTp,,,CJK
鿐,魚氵酉,ONLi,,,CJK
鿑,冫王丶,AYId,,,CJK
鿒,艹丆贝,DVFb,,,CJK
鿓,艹丆貝,DVLb,,,CJK
鿔,钅丅口口,VCKK,,,CJK
鿕,鱼亠,TIRt,,,CJK
鿖,合一,SFi,,,CJK
鿗,人亻彐一,UEVF,,,CJK
鿘,亻彐丿合,EVWS,,,CJK
鿙,亻彐丿儿,EVWE,,,CJK
鿚,亻彐丿口,EVWK,,,CJK
鿛,冫土八乂,AHMC,冫土儿乂,AHEC,CJK
鿜,扌立一乂,FWFC,,,CJK
鿝,木罒方乂,AXIC,,,CJK
鿞,一夕刂乂,FYOC,,,CJK
鿟,禾刂⺈小,GOOI,,,CJK
鿠,禾刂一乂,GOFC,,,CJK
鿡,罒糹隹乂,XUOC,,,CJK
鿢,耳阝合,LPSh,,,CJK
鿣,耳阝古儿,LPOE,,,CJK
鿤,耳阝木口,LPAK,,,CJK
鿥,丶彐厶乂,IVDC,,,CJK
鿦,艹冂大几,DQMS,艹冂大儿,DQME,CJK
鿧,阝夊一乂,PTFC,,,CJK
鿨,雨田一乂,SSFC,,,CJK
鿩,魚日一乂,OJFC,,,CJK
鿪,八豕辶灬,MKUM,,,CJK
鿫,气米大,IOTM,气丿大,IOWM,CJK
鿬,石田,QSt,,,CJK
鿭,钅⺈小,VOIx,,,CJK
鿮,广卅一巾,UDFR,广卄一巾,UDFR,CJK
鿯,牛勹米,PIWT,,,CJK
鿰,氵十早㇆,NRJO,,,CJK
鿱,王巴,YOb,,,CJK
鿲,一口䒑力,FKLS,,,CJK
鿳,魚舟宀匕,OOIB,,,CJK
鿴,鱼夊⺀,TTAe,,,CJK
鿵,鱼士心,THNx,,,CJK
鿶,鱼丶艮,TIIg,,,CJK
鿷,鱼立日,TWJr,,,CJK
鿸,鱼舟宀匕,TOIB,,,CJK
鿹,鱼宀心山,TINJ,,,CJK
鿺,龶夊鸟,HTXn,,,CJK
鿻,臼巾,ILXR,,,CJK
鿼,臼力口,ILSK,,,CJK
鿽,口穴𠂉,KBGU,,,CJK
鿾,土丶彐阝,HIVP,,,CJK
鿿,甫人水,AUNs,,,CJK
㐀,卝一,DFi,,,CJK-A
㐁,一囗人,FBUr,,,CJK-A
㐂,七七七,GGGq,,,CJK-A
㐃,人丅,UCx,,,CJK-A
㐄,ヰ,Ak,,,CJK-A
㐅,乂,Ci,,,CJK-A
㐆,⺁彐㇆,HVOi,,,CJK-A
㐇,九乙,FOi,,,CJK-A
㐈,入乙,IOi,,,CJK-A
㐉,丁乙,COi,,,CJK-A
㐊,士乙,HOi,,,CJK-A
㐋,土乙,HOi,,,CJK-A
㐌,𠂉也,GEi,,,CJK-A
㐍,爫乙,VOi,,,CJK-A
㐎,文乙,EOi,,,CJK-A
㐏,一乙,FAOi,,,CJK-A
㐐,女又乙,WDOi,,,CJK-A
㐑,夊⺀乙,TAOi,,,CJK-A
㐒,刀口乙,JKOi,,,CJK-A
㐓,丁口乙,CKOi,,,CJK-A
㐔,乙,DOi,,,CJK-A
㐕,由乙,UOi,,,CJK-A
㐖,士口乚,HKTi,,,CJK-A
㐗,耂匕乙,HBOi,,,CJK-A
㐘,米乙,TOi,,,CJK-A
㐙,一口䒑乙,FKLO,,,CJK-A
㐚,一口乙,FAKO,,,CJK-A
㐛,亻口乙,EXKO,,,CJK-A
㐜,一水丶九,FNIF,,,CJK-A
㐝,扌勹口乙,FIKO,,,CJK-A
㐞,其乙,ROi,,,CJK-A
㐟,非乙,FOi,,,CJK-A
㐠,爫子乚乙,VLTO,,,CJK-A
㐡,九而大,FKMd,,,CJK-A
㐢,氵爫子乙,NVLO,,,CJK-A
㐣,广車乙,UXOi,,,CJK-A
㐤,九十八,FREM,,,CJK-A
㐥,金且力乙,TESO,,,CJK-A
㐦,臼丂丄乙,ISOO,丂丿臼乙,SWIO,CJK-A
㐧,丶乛亅丿,IOOW,,,CJK-A
㐨,予予,LLv,,,CJK-A
㐩,二二,ARAR,,,CJK-A
㐪,亠凵人,RJUr,,,CJK-A
㐫,文凵,EJk,,,CJK-A
㐬,亠厶,RDEe,,,CJK-A
㐭,亠囗口,RBKv,,,CJK-A
㐮,亠八𧘇,RMDS,,,CJK-A
㐯,亠口口日,RKKJ,,,CJK-A
㐰,亻口,EKv,,,CJK-A
㐱,人彡,UWs,,,CJK-A
㐲,亻大,EMd,,,CJK-A
㐳,亻兀,EOw,,,CJK-A
㐴,亻夕,EYx,,,CJK-A
㐵,亻一,EFEm,,,CJK-A
㐶,亻巳,EOs,,,CJK-A
㐷,亻马,EBm,,,CJK-A
㐸,亻欠,EHq,,,CJK-A
㐹,亻气,EIq,,,CJK-A
㐺,亻亻人,EEUr,,,CJK-A
㐻,亻冂人,EQUr,亻冂入,EQIr,CJK-A
㐼,亻丿廾,EWDn,,,CJK-A
㐽,亻几乂,ESCi,,,CJK-A
㐾,亻一兀,EFOw,,,CJK-A
㐿,亻手,EKs,,,CJK-A
㑀,亻大丶,EMId,,,CJK-A
㑁,亻屮凵,EJJk,,,CJK-A
㑂,亻一冂人,EFQU,,,CJK-A
㑃,亻幺力,EJSl,,,CJK-A
㑄,亻母,EQm,,,CJK-A
㑅,亻𠂉上,EGOs,,,CJK-A
㑆,亻口儿,EKEe,,,CJK-A
㑇,亻⺈彐,EOVj,,,CJK-A
㑈,亻七小,EGIx,,,CJK-A
㑉,亻几一夕,ESFY,,,CJK-A
㑊,亻亦,EYi,,,CJK-A
㑋,亻冂龷,EQDc,,,CJK-A
㑌,亻匚王,ETYw,,,CJK-A
㑍,亻丰八,EQMb,,,CJK-A
㑎,亻巛山,EFJs,,,CJK-A
㑏,亻宀寸,EIHc,,,CJK-A
㑐,亻上小,EOIx,,,CJK-A
㑑,亻自,ECz,,,CJK-A
㑒,合人,SUr,,,CJK-A
㑓,亻厶又,EDXD,,,CJK-A
㑔,亻丆贝,EVFb,,,CJK-A
㑕,亻山夕,EJYx,,,CJK-A
㑖,亻亻口丨,EEKL,,,CJK-A
㑗,亻身,EUs,,,CJK-A
㑘,亻戈廾,EKDn,,,CJK-A
㑙,亻耳乚,ELTi,,,CJK-A
㑚,亻㇆阝,EOAP,,,CJK-A
㑛,亻木口,EAKv,,,CJK-A
㑜,亻扌斤,EFLj,,,CJK-A
㑝,亻王廾,EYDn,,,CJK-A
㑞,亻火廾,EMDn,,,CJK-A
㑟,亻斤一八,ELFM,,,CJK-A
㑠,亻〢又土,ELDH,,,CJK-A
㑡,亻彐厶卩,EVDE,,,CJK-A
㑢,亻土厶卩,EHDE,,,CJK-A
㑣,亻木木,EAAm,,,CJK-A
㑤,亻艹田,EDSt,,,CJK-A
㑥,亻日勹,EJIW,,,CJK-A
㑦,亻户犬,EQQq,亻戶犬,EWQq,CJK-A
㑧,亻禾子,EGLz,,,CJK-A
㑨,亻口矢,EKMs,,,CJK-A
㑩,亻罒夕,EXYx,,,CJK-A
㑪,亻文二,EERA,,,CJK-A
㑫,亻人丶心,EUIN,亻人一心,EUFN,CJK-A
㑬,亻女古,EWOg,,,CJK-A
㑭,亻田丌,ESOj,,,CJK-A
㑮,亻冖車,EOXc,,,CJK-A
㑯,亻丆貝,EVLb,,,CJK-A
㑰,亻彑,EQKs,,,CJK-A
㑱,亻予丿木,ELWA,,,CJK-A
㑲,亻十冂十,ERQR,,,CJK-A
㑳,亻勹屮屮,EIJJ,,,CJK-A
㑴,亻彐冖又,EVOD,,,CJK-A
㑵,亻疒矢,ELMs,,,CJK-A
㑶,亻气米,EITm,,,CJK-A
㑷,亻厶月匕,EDYB,,,CJK-A
㑸,亻古丁口,EOCK,,,CJK-A
㑹,人一由日,UFUJ,,,CJK-A
㑺,亻隹乃,EORn,,,CJK-A
㑻,亻宀心山,EINJ,,,CJK-A
㑼,亻田夊口,ESTK,,,CJK-A
㑽,亻尚土,EGHt,,,CJK-A
㑾,亻言,EYRi,,,CJK-A
㑿,亻巛日木,EFJA,,,CJK-A
㒀,亻亠丷古,ERLO,,,CJK-A
㒁,亻囗土十,EBHR,,,CJK-A
㒂,亻艹耂日,EDHJ,,,CJK-A
㒃,亻弋二貝,EKAL,,,CJK-A
㒄,亻犬灬,EYQM,,,CJK-A
㒅,亻亠夕𧘇,ERYS,,,CJK-A
㒆,亻合习习,ESKK,,,CJK-A
㒇,亻𠂉卌灬,EGDM,,,CJK-A
㒈,亻乛耳夊,EOLT,亻丅耳夊,ECLT,CJK-A
㒉,亻尚木,EGAm,,,CJK-A
㒊,亻刀丶止,EJIN,,,CJK-A
㒋,亻其斤,ERLj,,,CJK-A
㒌,亻火火几,EMMS,,,CJK-A
㒍,亻厶厶糸,EDDU,,,CJK-A
㒎,亻一大非,EFMF,,,CJK-A
㒏,亻宀⺀,EIDA,,,CJK-A
㒐,亻竹勹日,EGIJ,,,CJK-A
㒑,亻匚氵隹,ETNO,,,CJK-A
㒒,亻业羊八,EVMM,,,CJK-A
㒓,亻土羊辶,EHMU,,,CJK-A
㒔,亻罒勹虫,EXII,,,CJK-A
㒕,亻亠隹,EROO,,,CJK-A
㒖,亻艹禺,EDVv,,,CJK-A
㒗,亻卄二至,EDAU,,,CJK-A
㒘,亻臣又立,EJDW,,,CJK-A
㒙,亻糹白巾,EUDR,,,CJK-A
㒚,亻爫工心,EVNN,,,CJK-A
㒛,亻习习隹,EKKO,,,CJK-A
㒜,亻臼丂八,EISM,亻丂丿八,ESWM,CJK-A
㒝,亻艹罒丶,EDXI,亻卝罒丶,EDXI,CJK-A
㒞,亻山隹,EJOQ,,,CJK-A
㒟,亻亠馬𧘇,ERCS,,,CJK-A
㒠,亻卜夕一,EUYF,,,CJK-A
㒡,亻爫缶糸,EVWU,亻缶糸,EYWU,CJK-A
㒢,亻冊,ESPc,,,CJK-A
㒣,亻广亻心,EUEN,,,CJK-A
㒤,亻耳耳耳,ELLL,,,CJK-A
㒥,亻山丰䒑,EJQL,,,CJK-A
㒦,亻田田土,ESSH,,,CJK-A
㒧,亻文凵隹,EEJO,,,CJK-A
㒨,亻臼巳,EIOO,亻臼丿巳,EIWO,CJK-A
㒩,亻彑虫,EQKI,,,CJK-A
㒪,人臣臣豕,UJJK,,,CJK-A
㒫,儿,VEe,,,CJK-A
㒬,一兀王,FOYw,,,CJK-A
㒭,口儿口儿,KEKE,,,CJK-A
㒮,一兀豕,FOKs,,,CJK-A
㒯,小兀艹十,IODR,小兀艹,IODA,CJK-A
㒰,入工,INg,,,CJK-A
㒱,入夕,IYx,,,CJK-A
㒲,入日,IJr,,,CJK-A
㒳,冂丨入入,QLII,,,CJK-A
㒴,入屮凵,IJJk,,,CJK-A
㒵,白八,DMb,,,CJK-A
㒶,八白,MDb,,,CJK-A
㒷,冂人一八,QUFM,,,CJK-A
㒸,䒑,LKs,,,CJK-A
㒹,十八八,REMM,十目一八,RSFM,CJK-A
㒺,冂䒑人乚,QLUT,,,CJK-A
㒻,冂二見,QAGj,,,CJK-A
㒼,卄一巾入,DFRI,,,CJK-A
㒽,冂二丷㔾,QALE,,,CJK-A
㒾,冂二方也,QAIE,,,CJK-A
㒿,冂二文隹,QAEO,,,CJK-A
㓀,冖卜,OUb,,,CJK-A
㓁,冖儿,OEe,,,CJK-A
㓂,冖一兀女,OFOW,,,CJK-A
㓃,冖言丿七,ORWG,,,CJK-A
㓄,厶厶厶儿,DDDE,,,CJK-A
㓅,冫丁,ACd,,,CJK-A
㓆,冫人匕,AUBb,,,CJK-A
㓇,冫夭,AHi,,,CJK-A
㓈,冫石,AQs,,,CJK-A
㓉,冫舌,ABs,,,CJK-A
㓊,冫冂一口,AQFK,,,CJK-A
㓋,冫龷八,ADMb,,,CJK-A
㓌,冫人王,AUYw,冫入王,AIYw,CJK-A
㓍,冫亠厶儿,ARDE,冫七丶儿,AGIE,CJK-A
㓎,冫彐冖又,AVOD,,,CJK-A
㓏,冫冂八口,AQMK,冫冂儿口,AQEK,CJK-A
㓐,冫土八土,AHMH,冫土儿土,AHEH,CJK-A
㓑,冫土䒑十,AHLR,,,CJK-A
㓒,冫七人丶,AGUI,,,CJK-A
㓓,冫十冂十,ARQR,,,CJK-A
㓔,冫身寸,AUHc,,,CJK-A
㓕,冫戊一火,AKFM,,,CJK-A
㓖,冫日龷十,AJDR,冫田龷十,ASDR,CJK-A
㓗,冫丰刀糸,AQJU,,,CJK-A
㓘,几一夕丶,SFYI,几一王,SFYY,CJK-A
㓙,文凵,EJk,,,CJK-A
㓚,工刂,NOd,,,CJK-A
㓛,工刀,NJd,,,CJK-A
㓜,幺刀,JJd,,,CJK-A
㓝,二刂,AROd,,,CJK-A
㓞,丰刀,QJd,,,CJK-A
㓟,皮刂,GOd,,,CJK-A
㓠,卜口刂,UKOd,,,CJK-A
㓡,缶刂,WOd,,,CJK-A
㓢,夊口刂,TKOd,,,CJK-A
㓣,合刂,SOd,,,CJK-A
㓤,士口刂,HKOd,,,CJK-A
㓥,小彐刂,IVOd,,,CJK-A
㓦,丆日刂,VJOd,,,CJK-A
㓧,人丶乛刂,UIOO,人一乛刂,UFOO,CJK-A
㓨,大人人刂,MUUO,,,CJK-A
㓩,⺈用刂,OAOd,⺈土刂,OIHO,CJK-A
㓪,丶彐厶刀,IVDJ,,,CJK-A
㓫,大一廾刂,MFDO,,,CJK-A
㓬,丷夫刀刂,LMJO,,,CJK-A
㓭,日勹人刂,JIUO,,,CJK-A
㓮,土口刂,IHKO,,,CJK-A
㓯,巛田刂,FSOd,,,CJK-A
㓰,一由凵刂,FUJO,,,CJK-A
㓱,人一月刂,UFYO,,,CJK-A
㓲,户冊刂,QPOd,戶冊刂,WPOd,CJK-A
㓳,日一龰刂,JFNO,,,CJK-A
㓴,而大刂,KMOd,,,CJK-A
㓵,口口一刂,KKFO,,,CJK-A
㓶,丰刀大刂,QJMO,,,CJK-A
㓷,自木刂,CAOd,,,CJK-A
㓸,𠁁刂,EOd,,,CJK-A
㓹,厂火火刂,VMMO,,,CJK-A
㓺,虍文刂,TEOd,,,CJK-A
㓻,罒一止刂,XFNO,,,CJK-A
㓼,木人水刂,AUNO,,,CJK-A
㓽,山宀示刂,JICO,,,CJK-A
㓾,尸水牛刂,TNPO,,,CJK-A
㓿,禾人水刂,GUNO,,,CJK-A
