char,division,code,division_tw,code_tw,region
宎,宀夭,hzm,宀夭,hzm,GBK
宐,宀夕一,huf,宀夕一,huf,GBK
宑,宀二,hpu,宀二,hpu,GBK
宒,宀毛,hxn,宀毛,hxn,GBK
宔,宀丶王,hom,宀丶王,hom,GBK
宖,宀弓厶,hnk,宀弓厶,hnk,GBK
実,宀𡗗,hep,宀𡗗,hep,GBK
宧,宀臣,hbs,宀臣,hbs,GBK
宨,宀儿二,hqp,宀儿二,hqp,GBK
宩,宀米,hks,宀米,hks,GBK
宬,宀戊乛,hpv,宀戊乛,hpv,GBK
宭,宀彐口,hxl,宀彐口,hxl,GBK
宮,宀口,hlr,宀口,hlr,GBK
宯,宀耂子,hgk,宀耂子,hgk,GBK
宱,宀亻,hec,宀亻,hec,GBK
宲,宀口木,hlf,宀口木,hlf,GBK
宷,宀丿米,hwk,宀丿米,hwk,GBK
宺,宀口儿,hlq,宀口儿,hlq,GBK
宻,宀又山,hbj,宀又山,hbj,GBK
宼,宀一女,hfo,宀一女,hfo,GBK
寀,宀爪木,hvf,宀爪木,hvf,GBK
寁,宀一龰,hft,宀一龰,hft,GBK
寃,宀⺈丶,hyo,宀⺈丶,hyo,GBK
寈,宀龶月,hgh,宀龶月,hgh,GBK
寉,宀隹,hzi,宀隹,hzi,GBK
寊,宀卜貝,hcm,宀卜貝,hcm,GBK
寋,宀㔾,hsv,宀㔾,hsv,GBK
寍,宀心皿,hgc,宀心皿,hgc,GBK
寎,宀爿人,hwr,宀爿人,hwr,GBK
寏,宀⺈大,hyt,宀⺈大,hyt,GBK
寑,宀亻又,heb,宀亻又,heb,GBK
寔,宀日龰,hjt,宀日龰,hjt,GBK
寕,宀丆丁,hua,宀丆丁,hua,GBK
寖,宀氵又,hib,宀氵又,hib,GBK
寗,宀心土,hgg,宀心土,hgg,GBK
寘,宀十八,hdu,宀十八,hdu,GBK
寙,宀瓜瓜,hvv,宀瓜瓜,hvv,GBK
寚,宀王缶,hmq,宀王缶,hmq,GBK
寛,宀艹見,hsm,宀艹見,hsm,GBK
寜,宀心亅,hgv,宀心亅,hgv,GBK
寠,宀口女,hlo,宀口女,hlo,GBK
寢,宀爿又,hwb,宀爿又,hwb,GBK
寣,宀爿言,hwu,宀爿言,hwu,GBK
實,宀貝,hrm,宀貝,hrm,GBK
寧,宀心丁,hga,宀心丁,hga,GBK
審,宀丿田,hwn,宀丿田,hwn,GBK
寪,宀爪,hvs,宀丶,hos,GBK
寫,宀臼灬,hhm,宀臼灬,hhm,GBK
寬,宀艹丶,hso,宀卝丶,hso,GBK
寭,宀心,hcg,宀心,hcg,GBK
寯,宀隹,hzz,宀隹,hzz,GBK
寱,宀爿木,hwf,宀爿木,hwf,GBK
寲,宀匕龰,hit,宀匕龰,hit,GBK
寳,宀王貝,hmm,宀王貝,hmm,GBK
寴,宀立見,hom,宀立見,hom,GBK
寵,宀立,hoc,宀立,hoc,GBK
寶,宀王貝,hmm,宀王貝,hmm,GBK
寷,宀山䒑,hjq,宀山䒑,hjq,GBK
寽,爪寸,vah,爪寸,vah,GBK
対,文寸,xah,文寸,xah,GBK
尀,匚口寸,kla,匚口寸,kla,GBK
専,一由寸,fya,一由寸,fya,GBK
尃,甫寸,mah,甫寸,mah,GBK
尅,古儿寸,bqa,古儿寸,bqa,GBK
將,爿月寸,wha,爿月寸,wha,GBK
專,寸,cah,寸,cah,GBK
尋,彐工寸,xpa,彐工寸,xpa,GBK
尌,士口寸,gla,士口寸,gla,GBK
對,业羊寸,yua,业羊寸,yua,GBK
導,䒑自寸,qma,䒑自寸,qma,GBK
尐,小乀,koo,小乁,kvi,GBK
尒,人小,rkj,人小,rkj,GBK
尓,𠂉小,wkj,𠂉小,wkj,GBK
尗,上小,kkj,上小,kkj,GBK
尙,尚,ki,尚,ki,GBK
尛,小小小,kkk,小小小,kkk,GBK
尞,大丷小,tqk,大丷小,tqk,GBK
尟,日一丿,jfw,日一丿,jfw,GBK
尠,其乚丿,xew,其乚丿,xew,GBK
尡,小兀匕,kyi,小兀匕,kyi,GBK
尣,八儿,uqr,八儿,uqr,GBK
尦,八儿丶,uqo,八儿丶,uqo,GBK
尨,尤彡,bsy,尤彡,bsy,GBK
尩,八儿王,uqm,八儿王,uqm,GBK
尪,尢王,bme,尢王,bme,GBK
尫,兀王,yme,兀王,yme,GBK
尭,十卄兀,dsy,十卄兀,dsy,GBK
尮,尢乃木,brf,尢乃木,brf,GBK
尯,尢⺈㔾,byv,尢⺈㔾,byv,GBK
尰,尢千里,bcn,尢千里,bcn,GBK
尲,尢䒑八,bqu,尢䒑八,bqu,GBK
尳,尢骨,bvw,尢骨,bvw,GBK
尵,尢口貝,blm,尢口貝,blm,GBK
尶,兀臣皿,ybc,兀臣皿,ybc,GBK
尷,尢臣皿,bbc,尢臣皿,bbc,GBK
屃,尸贝,bzv,尸贝,bzv,GBK
屄,尸穴,bhc,尸穴,bhc,GBK
屆,尸土凵,bgx,尸土凵,bgx,GBK
屇,尸田,bnd,尸田,bnd,GBK
屌,尸口巾,blr,尸口巾,blr,GBK
屍,尸一匕,bfi,尸一匕,bfi,GBK
屒,尸辰,bpe,尸辰,bpe,GBK
屓,尸貝,bmf,尸貝,bmf,GBK
屔,斤一匕,nfi,斤一匕,nfi,GBK
屖,尸辛,box,尸辛,box,GBK
屗,尸毛寸,bxa,尸毛寸,bxa,GBK
屘,尸毛子,bxk,尸毛子,bxk,GBK
屚,尸雨,bzj,尸雨,bzj,GBK
屛,尸丿干,bwn,尸丿干,bwn,GBK
屜,尸彳世,bvg,尸彳世,bvg,GBK
屝,尸非,bwi,尸非,bwi,GBK
屟,尸世木,bgf,尸世木,bgf,GBK
屢,尸口女,blo,尸口女,blo,GBK
層,尸丷日,bqj,尸丷日,bqj,GBK
屧,尸彳木,bvf,尸彳木,bvf,GBK
屨,尸彳女,bvo,尸彳女,bvo,GBK
屩,尸彳口,bvl,尸彳口,bvl,GBK
屪,尸宀小,bhk,尸宀小,bhk,GBK
屫,尸爿口,bwl,尸爿口,bwl,GBK
屬,尸水虫,bvm,尸水虫,bvm,GBK
屭,尸貝貝,bmm,尸貝貝,bmm,GBK
屰,䒑屮,qxs,䒑屮,qxs,GBK
屲,丿山,wju,丿山,wju,GBK
屳,入山,sju,入山,sju,GBK
屴,山力,jwo,山力,jwo,GBK
屵,山厂,jkc,山厂,jkc,GBK
屶,山刀,jdk,山刀,jdk,GBK
屷,山乃,jrn,山乃,jrn,GBK
屸,山工,jpj,山工,jpj,GBK
屻,山刀丶,jdo,山刀丶,jdo,GBK
屼,山兀,jyr,山兀,jyr,GBK
屽,山干,jns,山干,jns,GBK
屾,山山,jju,山山,jju,GBK
岀,山山,jju,山山,jju,GBK
岃,山刀丶,jdo,山刀丶,jdo,GBK
岄,山月,jhr,山月,jhr,GBK
岅,山⺁又,jnb,山厂又,jkb,GBK
岆,山夭,jzm,山夭,jzm,GBK
岇,山卩,jix,山卩,jix,GBK
岉,山勹,jhs,山勹,jhs,GBK
岊,巴山,aju,巴山,aju,GBK
岋,山乃乀,jro,山乃乀,jro,GBK
岎,山八刀,jud,山八刀,jud,GBK
岏,山一兀,jfy,山一兀,jfy,GBK
岒,山人乛,jrv,山人乛,jrv,GBK
岓,山斤,jnm,山斤,jnm,GBK
岕,山人,jru,山人,jru,GBK
岝,山𠂉,jwc,山𠂉,jwc,GBK
岞,山𠂉,jwc,山𠂉,jwc,GBK
岟,山冂大,jzt,山冂大,jzt,GBK
岠,山匚コ,jkb,山匚コ,jkb,GBK
岡,冂䒑山,zqj,冂䒑山,zqj,GBK
岤,山穴,jhc,山穴,jhc,GBK
岥,山皮,jtp,山皮,jtp,GBK
岦,山立,jou,山立,jou,GBK
岧,山刀口,jdl,山刀口,jdl,GBK
岨,山且,jmq,山且,jmq,GBK
岪,山弓,jnu,山弓,jnu,GBK
岮,山宀匕,jhi,山宀匕,jhi,GBK
岯,山不一,jif,山不一,jif,GBK
岰,山幺力,juw,山幺力,juw,GBK
岲,山口儿,jlq,山口儿,jlq,GBK
岴,山斤一,jnf,山斤一,jnf,GBK
岶,山白,jds,山白,jds,GBK
岹,山刀口,jdl,山刀口,jdl,GBK
岺,山人マ,jrb,山人マ,jrb,GBK
岻,山丶,jio,山一,jif,GBK
岼,山干丷,jnq,山干丷,jnq,GBK
岾,山卜口,jcl,山卜口,jcl,GBK
峀,山由,jyb,山田,jnd,GBK
峂,山夊⺀,jep,山夊⺀,jep,GBK
峃,⺍冖山,iyj,⺍冖山,iyj,GBK
峅,山厶卄,jks,山厶卄,jks,GBK
峆,山合,jrh,山合,jrh,GBK
峇,山合,jrh,山合,jrh,GBK
峈,山夊口,jel,山夊口,jel,GBK
峉,山夊口,jel,山夊口,jel,GBK
峊,𠂤山,gju,𠂤山,gju,GBK
峌,山至,jhz,山至,jhz,GBK
峍,山彐,jxa,山彐,jxa,GBK
峎,山艮,jyi,山艮,jyi,GBK
峏,山而,jov,山而,jov,GBK
峐,山亥,jda,山亥,jda,GBK
峑,山人王,jrm,山入王,jsm,GBK
峓,山大弓,jtn,山大弓,jtn,GBK
峔,山耂匕,jgi,山耂匕,jgi,GBK
峕,山亠日,joj,山亠日,joj,GBK
峖,山宀女,jho,山宀女,jho,GBK
峗,山⺈㔾,jyv,山⺈㔾,jyv,GBK
峘,山一一,jff,山一一,jff,GBK
峚,山大土,jtg,山大土,jtg,GBK
峛,山一刂,jfx,山一刂,jfx,GBK
峜,山人止,jrt,山人止,jrt,GBK
峝,山冂口,jzl,山冂口,jzl,GBK
峞,山⺈㔾,jyv,山⺈㔾,jyv,GBK
峟,山月,jsh,山月,jsh,GBK
峠,山上下,jkb,山上下,jkb,GBK
峢,山一刂,jfx,山一刂,jfx,GBK
峣,山七兀,jay,山七兀,jay,GBK
峧,山亠乂,joc,山亠乂,joc,GBK
峩,山丿戈,jwp,山丿戈,jwp,GBK
峫,山牙阝,jcc,山牙阝,jcc,GBK
峬,山甫,jmt,山甫,jmt,GBK
峮,山彐口,jxl,山彐口,jxl,GBK
峯,山夊丰,jez,山夊丰,jez,GBK
峱,犭丑山,xij,犭丑山,xij,GBK
峲,山禾刂,jvx,山禾刂,jvx,GBK
峳,山亻夊,jee,山亻夊,jee,GBK
峴,山見,jmr,山見,jmr,GBK
峵,山宀厶,jhk,山宀厶,jhk,GBK
島,山,tju,山,tju,GBK
峷,山辛,jox,山辛,jox,GBK
峸,山戊乛,jpv,山戊乛,jpv,GBK
峹,人一山,rfj,人一山,rfj,GBK
峺,山一乂,jfc,山一乂,jfc,GBK
峼,山⺧口,jtl,山⺧口,jtl,GBK
峽,山大人,jtr,山大人,jtr,GBK
峾,氵斤山,inj,氵斤山,inj,GBK
峿,山一口,jfl,山一口,jfl,GBK
崀,山丶艮,joy,山丶艮,joy,GBK
崁,山土欠,jgn,山土欠,jgn,GBK
崄,山人,jri,山人,jri,GBK
崅,山⺈用,jyc,山⺈土,jyg,GBK
崈,宀示山,hgj,宀示山,hgj,GBK
崉,山水日,jvj,山水日,jvj,GBK
崊,山木木,jff,山木木,jff,GBK
崋,山干龷,jns,山一,jfa,GBK
崌,山尸古,jbb,山尸古,jbb,GBK
崍,山來,jej,山來,jej,GBK
崏,山日,jij,山日,jij,GBK
崐,山日匕,jji,山日匕,jji,GBK
崑,山日匕,jji,山日匕,jji,GBK
崒,山亠十,jod,山亠十,jod,GBK
崓,山囗古,jdb,山囗古,jdb,GBK
崕,山厂土,jkg,山厂土,jkg,GBK
崗,山冂山,jzj,山冂山,jzj,GBK
崘,山人冊,jro,山人冊,jro,GBK
崙,山人冊,jro,山人冊,jro,GBK
崚,山土夊,jge,山土夊,jge,GBK
崜,山壬龷,jcs,山千二,jcp,GBK
崝,山龶月,jgh,山龶月,jgh,GBK
崟,山金,jsn,山金,jsn,GBK
崠,山木日,jfj,山木日,jfj,GBK
崡,山乛凵,jvx,山乛凵,jvx,GBK
崢,山爪亅,jvv,山爪亅,jvv,GBK
崣,山禾女,jvo,山禾女,jvo,GBK
崥,山十,jgd,山十,jgd,GBK
崨,山一龰,jft,山一龰,jft,GBK
崪,山亠十,jod,山亠十,jod,GBK
崫,山尸凵,jbx,山尸凵,jbx,GBK
崬,山木日,jfj,山木日,jfj,GBK
崯,山金,jsn,山金,jsn,GBK
崰,山巛田,jpn,山巛田,jpn,GBK
崱,山貝刂,jmx,山貝刂,jmx,GBK
崲,山白王,jdm,山白王,jdm,GBK
崳,山人刂,jrx,山人刂,jrx,GBK
崵,山日,jjs,山日,jjs,GBK
崶,山土寸,jga,山土寸,jga,GBK
崷,山丷酉,jqz,山丷酉,jqz,GBK
崸,山丆貝,jum,山丆貝,jum,GBK
崹,山亠巾,jor,山亠巾,jor,GBK
崺,山方也,jis,山方也,jis,GBK
崻,山彳寸,jva,山彳寸,jva,GBK
崼,山日龰,jjt,山日龰,jjt,GBK
崿,山口丂,jlu,山口丂,jlu,GBK
嵀,山木王,jfm,山木王,jfm,GBK
嵁,山其乚,jxe,山其乚,jxe,GBK
嵂,山彳,jva,山彳,jva,GBK
嵃,山立彡,jos,山文彡,jxs,GBK
嵄,山羊大,jut,山羊大,jut,GBK
嵅,山戊口,jpl,山戊口,jpl,GBK
嵆,禾尤山,vbj,禾尤山,vbj,GBK
嵈,山爪又,jvb,山爪又,jvb,GBK
嵉,山丁,joa,山丁,joa,GBK
嵍,予丿山,cwj,予丿山,cwj,GBK
嵎,山禺,jja,山禺,jja,GBK
嵏,山乂夊,jce,山乂夊,jce,GBK
嵐,山風,jek,山風,jek,GBK
嵑,山日乚,jje,山日乚,jje,GBK
嵒,口口山,llj,口口山,llj,GBK
嵓,山口口,jll,山口口,jll,GBK
嵔,山田,jnk,山田,jnk,GBK
嵕,山乂夊,jce,山乂夊,jce,GBK
嵖,山木一,jff,山木一,jff,GBK
嵗,山戊小,jpk,山戊小,jpk,GBK
嵙,山禾十,jvd,山禾十,jvd,GBK
嵚,山钅欠,jtn,山钅欠,jtn,GBK
嵜,山立亅,jov,山立亅,jov,GBK
嵞,人一山,rfj,人一山,rfj,GBK
嵟,山厂隹,jkz,山厂隹,jkz,GBK
嵠,山爪大,jvt,山爪大,jvt,GBK
嵡,山八习,juq,山八习,juq,GBK
嵢,山人口,jrl,山人口,jrl,GBK
嵣,山广口,jpl,山广口,jpl,GBK
嵤,火火山,mmj,火火山,mmj,GBK
嵥,山夕木,juf,山夕木,juf,GBK
嵦,山山䒑,jjq,山山䒑,jjq,GBK
嵧,山卯田,jin,山卯田,jin,GBK
嵨,山烏,jtl,山烏,jtl,GBK
嵪,山高,joa,山高,joa,GBK
嵭,山亠方,joi,山亠方,joi,GBK
嵮,山十八,jdu,山十八,jdu,GBK
嵰,山䒑八,jqu,山䒑八,jqu,GBK
嵱,山穴口,jhl,山穴口,jhl,GBK
嵲,山自木,jmf,山自木,jmf,GBK
嵳,山羊工,jup,山羊工,jup,GBK
嵵,山日寸,jja,山日寸,jja,GBK
嵶,山弓二,jnp,山弓二,jnp,GBK
嵷,山彳龰,jvt,山彳龰,jvt,GBK
嵸,山彳龰,jvt,山彳龰,jvt,GBK
嵹,山弓虫,jnm,山弓虫,jnm,GBK
嵺,山习彡,jqs,山习彡,jqs,GBK
嵻,山广水,jpv,山广水,jpv,GBK
嵼,山立生,joe,山文生,jxe,GBK
嵽,山卌巾,jsr,山卌巾,jsr,GBK
嵾,山厶彡,jks,山厶彡,jks,GBK
嵿,山丁貝,jam,山丁貝,jam,GBK
嶀,山雨丂,jzu,山雨丂,jzu,GBK
嶁,山口女,jlo,山口女,jlo,GBK
嶃,山車斤,jcn,山車斤,jcn,GBK
嶄,山車斤,jcn,山車斤,jcn,GBK
嶅,龶勹山,ghj,士方山,gij,GBK
嶆,山艹日,jsj,山艹日,jsj,GBK
嶇,山匚口,jkl,山匚口,jkl,GBK
嶈,山爿寸,jwa,山爿寸,jwa,GBK
嶉,山口隹,jlz,山口隹,jlz,GBK
嶊,山扌隹,jaz,山扌隹,jaz,GBK
嶋,山鳥,jtm,山鳥,jtm,GBK
嶌,山鳥,jtm,山鳥,jtm,GBK
嶍,山习白,jqd,山习白,jqd,GBK
嶎,山尸寸,jba,山尸寸,jba,GBK
嶏,山厂己,jka,山厂己,jka,GBK
嶐,山阝生,jce,山阝生,jce,GBK
嶑,山⺈豕,jye,山⺈豕,jye,GBK
嶒,山丷日,jqj,山丷日,jqj,GBK
嶓,山丿田,jwn,山丿田,jwn,GBK
嶔,山金欠,jsn,山金欠,jsn,GBK
嶕,山隹灬,jzm,山隹灬,jzm,GBK
嶖,山合习,jrq,山合习,jrq,GBK
嶗,山火力,jmw,山火力,jmw,GBK
嶘,山木戈,jfp,山木戈,jfp,GBK
嶚,山大小,jtk,山大小,jtk,GBK
嶛,山大小,jtk,山大小,jtk,GBK
嶜,山匚日,jkj,山匚日,jkj,GBK
嶞,阝山,csj,阝山,csj,GBK
嶟,山丷寸,jqa,山丷寸,jqa,GBK
嶠,山夭口,jzl,山夭口,jzl,GBK
嶡,山厂欠,jkn,山厂欠,jkn,GBK
嶢,山土兀,jgy,山土兀,jgy,GBK
嶣,山隹灬,jzm,山隹灬,jzm,GBK
嶤,山土兀,jgy,山土兀,jgy,GBK
嶥,山厂欠,jkn,山厂欠,jkn,GBK
嶦,山⺈言,jyu,山⺈言,jyu,GBK
嶧,山罒十,jcd,山罒十,jcd,GBK
嶨,臼乂山,hcj,臼乂山,hcj,GBK
嶩,山冂辰,jzp,山冂辰,jzp,GBK
嶪,山业八,jyu,山业八,jyu,GBK
嶫,山业八,jyu,山业八,jyu,GBK
嶬,山羊戈,jup,山羊戈,jup,GBK
嶭,山𠂤辛,jgo,山𠂤辛,jgo,GBK
嶮,山僉,jrd,山僉,jrd,GBK
嶯,山口戈,jlp,山口戈,jlp,GBK
嶰,山⺈牛,jyt,山⺈牛,jyt,GBK
嶱,山艹乚,jse,山艹乚,jse,GBK
嶲,山隹,jzz,山隹,jzz,GBK
嶳,山豕土,jeg,山豕土,jeg,GBK
嶴,米山,rkj,丿山,rwj,GBK
嶵,山罒非,jcw,山罒非,jcw,GBK
嶶,山几,jvq,山儿,jvq,GBK
嶸,山火木,jmf,山火木,jmf,GBK
嶹,山士寸,jga,山士寸,jga,GBK
嶺,山人貝,jrm,山人貝,jrm,GBK
嶻,山十隹,jdz,山十隹,jdz,GBK
嶼,山臼八,jhu,山臼八,jhu,GBK
嶽,山犭犬,jxx,山犭犬,jxx,GBK
嶾,山爪心,jvg,山爪心,jvg,GBK
嶿,山雨而,jzo,山雨而,jzo,GBK
巀,山小戈,jkp,山小戈,jkp,GBK
巁,山厂禺,jkj,山厂禺,jkj,GBK
巂,山隹口,jzl,山隹口,jzl,GBK
巃,山立,joc,山立,joc,GBK
巄,山立,joc,山立,joc,GBK
巆,山火口,jml,山火,jmr,GBK
巇,山虍戈,jkp,山虍戈,jkp,GBK
巈,山革米,jrk,山革米,jrk,GBK
巉,山⺈丶,jyo,山⺈丶,jyo,GBK
巊,山貝女,jmo,山貝女,jmo,GBK
巋,山𠂤巾,jgr,山𠂤巾,jgr,GBK
巌,山⺍夊,jie,山⺍夊,jie,GBK
巎,山丆夊,jue,山丆夊,jue,GBK
巏,山艹隹,jsz,山卝隹,jsz,GBK
巐,山高卄,jos,山高卄,jos,GBK
巑,山⺧貝,jtm,山⺧貝,jtm,GBK
巒,言糹山,uyj,糹言山,yuj,GBK
巓,山匕貝,jim,山匕貝,jim,GBK
巔,山十貝,jdm,山十貝,jdm,GBK
巕,山䒑女,jqo,山䒑女,jqo,GBK
巖,山口夊,jle,山口夊,jle,GBK
巗,山口夊,jle,山口夊,jle,GBK
巘,山虍犬,jkx,山虍犬,jkx,GBK
巙,山䒑夊,jqe,山䒑夊,jqe,GBK
巚,山虍犬,jkx,山虍犬,jkx,GBK
巜,巜,pc,巜,pc,GBK
巟,亡,eqr,亡,eqr,GBK
巠,一巛工,fpp,一巛工,fpp,GBK
巣,⺍日木,ijf,⺍日木,ijf,GBK
巤,巛囗,pdd,巛囗,pdd,GBK
巪,匚コ乛,kbv,匚コ乛,kbv,GBK
巬,工几夫,pql,工几夫,pql,GBK
巭,工力夫,pwl,工力夫,pwl,GBK
巰,一巛,fpq,一巛,fpq,GBK
巵,⺁一巴,nfa,⺁一巴,nfa,GBK
巶,刀口巳,dla,刀口巳,dla,GBK
巸,臣巳,bae,臣巳,bae,GBK
巹,乛水己,vva,乛水己,vva,GBK
巺,巳巳八,aau,巳巳八,aau,GBK
巻,丷夫己,qla,丷夫己,qla,GBK
巼,巴口匕,ali,巴口匕,ali,GBK
巿,一巾,frk,一巾,frk,GBK
帀,一巾,frk,一巾,frk,GBK
帄,巾丁,rag,巾丁,rag,GBK
帇,彐巾,xrk,彐巾,xrk,GBK
帉,巾八刀,rud,巾八刀,rud,GBK
帊,巾巴,raj,巾巴,raj,GBK
帋,七巾,iar,七巾,iar,GBK
帍,户巾,qrk,戶巾,qrk,GBK
帎,巾冖儿,ryq,巾冖儿,ryq,GBK
帒,亻弋巾,epr,亻弋巾,epr,GBK
帓,巾末,rsm,巾末,rsm,GBK
帗,巾丶,rso,巾丶,rso,GBK
帞,巾丆日,ruj,巾丆日,ruj,GBK
帟,亦巾,rrk,亦巾,rrk,GBK
帠,臼巾,hrk,臼巾,hrk,GBK
帡,巾䒑卄,rqs,巾䒑卄,rqs,GBK
帢,巾合,rrh,巾合,rrh,GBK
帣,丷夫巾,qlr,丷夫巾,qlr,GBK
帤,女口巾,olr,女口巾,olr,GBK
帥,𠂤巾,grk,𠂤巾,grk,GBK
帨,巾丷儿,rqq,巾八儿,ruq,GBK
帩,巾小月,rkh,巾小月,rkh,GBK
帪,巾辰,rpe,巾辰,rpe,GBK
師,𠂤一巾,gfr,𠂤一巾,gfr,GBK
帬,彐丿巾,xwr,彐丿巾,xwr,GBK
帯,卅一巾,sfr,卄一巾,sfr,GBK
帰,リ彐巾,qxr,リ彐巾,qxr,GBK
帲,巾丿干,rwn,巾丿干,rwn,GBK
帳,巾長,rrc,巾長,rrc,GBK
帴,巾戈戈,rpp,巾戈戈,rpp,GBK
帵,巾宀㔾,rhv,巾宀㔾,rhv,GBK
帶,卌一巾,sfr,卌一巾,sfr,GBK
帹,巾立女,roo,巾立女,roo,GBK
帺,巾其,rxi,巾其,rxi,GBK
帾,巾耂日,rgj,巾耂日,rgj,GBK
帿,巾亻矢,req,巾亻矢,req,GBK
幀,巾卜貝,rcm,巾卜貝,rcm,GBK
幁,巾丆貝,rum,巾丆貝,rum,GBK
幃,巾韋,rjg,巾韋,rjg,GBK
幆,巾日乚,rje,巾日乚,rje,GBK
幇,土土巾,ggr,土土巾,ggr,GBK
幈,巾尸卄,rbs,巾尸卄,rbs,GBK
幉,巾世木,rgf,巾世木,rgf,GBK
幊,巾工貝,rpm,巾工貝,rpm,GBK
幋,舟殳巾,cqr,舟殳巾,cqr,GBK
幍,巾爪臼,rvh,巾爪臼,rvh,GBK
幎,巾冖八,ryu,巾冖八,ryu,GBK
幏,巾宀豕,rhe,巾宀豕,rhe,GBK
幐,月丷巾,hqr,月丷巾,hqr,GBK
幑,一巾,vfr,一巾,vfr,GBK
幒,巾心,rrg,巾心,rrg,GBK
幓,巾厶彡,rks,巾厶彡,rks,GBK
幖,巾西示,rzg,巾西示,rzg,GBK
幗,巾囗一,rdf,巾囗一,rdf,GBK
幘,巾龶貝,rgm,巾龶貝,rgm,GBK
幙,巾艹大,rst,巾艹大,rst,GBK
幚,丰阝巾,zcr,丰阝巾,zcr,GBK
幜,巾日小,rjk,巾日小,rjk,GBK
幝,巾口十,rld,巾口十,rld,GBK
幟,巾立戈,rop,巾立戈,rop,GBK
幠,巾𠂉灬,rwm,巾𠂉灬,rwm,GBK
幣,丷巾巾,qrr,丷巾巾,qrr,GBK
幤,尚夊巾,ker,尚夊巾,ker,GBK
幥,巾尚手,rkp,巾尚手,rkp,GBK
幦,尸口巾,blr,尸口巾,blr,GBK
幧,巾口木,rlf,巾口木,rlf,GBK
幨,巾⺈言,ryu,巾⺈言,ryu,GBK
幩,巾十貝,rdm,巾十貝,rdm,GBK
幪,巾艹豕,rse,巾艹豕,rse,GBK
幫,土土巾,ggr,土土巾,ggr,GBK
幬,巾士寸,rga,巾士寸,rga,GBK
幭,巾艹丶,rso,巾卝丶,rso,GBK
幮,巾广寸,rpa,巾广寸,rpa,GBK
幯,巾竹卩,rwx,巾竹卩,rwx,GBK
幰,巾宀心,rhg,巾宀心,rhg,GBK
幱,巾門丷,rrq,巾門丷,rrq,GBK
幵,干干,nns,干干,nns,GBK
幷,丿干干,wnn,丿干干,wnn,GBK
幹,十早干,djn,十早干,djn,GBK
幾,幺幺人,uur,幺幺人,uur,GBK
庁,广丁,pag,广丁,pag,GBK
庂,广人,prw,广人,prw,GBK
広,广厶,pkf,广厶,pkf,GBK
庅,广丿厶,pwk,广丿厶,pwk,GBK
庈,广人乛,prv,广人乛,prv,GBK
庉,广七凵,pax,广七凵,pax,GBK
庌,广牙,pcy,广牙,pcy,GBK
庍,广斤,pnm,广斤,pnm,GBK
庎,广人,pru,广人,pru,GBK
庒,广土丶,pgo,广土丶,pgo,GBK
庘,广甲,pna,广甲,pna,GBK
庛,广止匕,pti,广止匕,pti,GBK
庝,广夊⺀,pep,广夊⺀,pep,GBK
庡,广亠𧘇,pow,广亠𧘇,pow,GBK
庢,广至,phz,广至,phz,GBK
庣,广儿二,pqp,广儿二,pqp,GBK
庤,广土寸,pga,广士寸,pga,GBK
庨,广耂子,pgk,广耂子,pgk,GBK
庩,广人木,prf,广人木,prf,GBK
庪,广扌又,pab,广扌又,pab,GBK
庫,广車,pcj,广車,pcj,GBK
庬,广尤彡,pbs,广尤彡,pbs,GBK
庮,广酉,pzk,广酉,pzk,GBK
庯,广甫,pmt,广甫,pmt,GBK
庰,广䒑卄,pqs,广䒑卄,pqs,GBK
庱,广土夊,pge,广土夊,pge,GBK
庲,广來,pej,广來,pej,GBK
庴,广龷日,psj,广龷日,psj,GBK
庺,广八木,puf,广八木,puf,GBK
庻,广卄人,psr,广卄人,psr,GBK
庼,广匕贝,piz,广匕贝,piz,GBK
庽,广禺,pja,广禺,pja,GBK
庿,广艹田,psn,广艹田,psn,GBK
廀,广宀又,phb,广宀又,phb,GBK
廁,广貝刂,pmx,广貝刂,pmx,GBK
廂,广木目,pfm,广木目,pfm,GBK
廃,广癶儿,pbq,广癶儿,pbq,GBK
廄,广彐殳,pxq,广彐殳,pxq,GBK
廅,广土皿,pgc,广土皿,pgc,GBK
廆,广鬼,pgm,广鬼,pgm,GBK
廇,广卯田,pin,广卯田,pin,GBK
廈,广丆夊,pue,广丆夊,pue,GBK
廋,广臼又,phb,广臼又,phb,GBK
廌,丂灬,pum,丂灬,pum,GBK
廍,广立阝,poc,广立阝,poc,GBK
廎,广匕貝,pim,广匕貝,pim,GBK
廏,广白殳,pdq,广白殳,pdq,GBK
廐,广彐儿,pxq,广白儿,pdq,GBK
廔,广口女,plo,广口女,plo,GBK
廕,广阝厶,pck,广阝厶,pck,GBK
廗,广卌巾,psr,广卌巾,psr,GBK
廘,广鹿,ppw,广鹿,ppw,GBK
廙,广田八,pnu,广田八,pnu,GBK
廚,广士寸,pga,广士寸,pga,GBK
廜,广尸日,pbj,广尸日,pbj,GBK
廝,广其斤,pxn,广其斤,pxn,GBK
廞,广金欠,psn,广金欠,psn,GBK
廟,广十月,pdh,广十月,pdh,GBK
廠,广尚夊,pke,广尚夊,pke,GBK
廡,广𠂉灬,pwm,广𠂉灬,pwm,GBK
廢,广癶殳,pbq,广癶殳,pbq,GBK
廣,广龷八,psu,广艹八,psu,GBK
廤,广車匕,pci,广車匕,pci,GBK
廥,广人日,prj,广人日,prj,GBK
